Admin Class 1 Level Unique Identifier,1 Level display label,Admin Class 2 Level Unique Identifier Partial,2 Level display label,Admin Class 3 Level Unique Identifier Partial,3 Level display label,Admin Class 4 Level Unique Identifier Partial,4 Level display label,Budget Direction,Date,Amount Kind,Amount
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-002,Gleichstellungsstelle,51, Versorgungsaufwendungen,51110900,Inanspruchnahme Pensions-Rst für Versorgungsempf,Ausgabe,2017,IST,-25758.04
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-002,Gleichstellungsstelle,41, Zuwendungen und allgemeine Umlagen,41410000,ZuwuZuschfür lfdZwecke vom Land,Einnahme,2017,IST,316.28
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-002,Gleichstellungsstelle,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44851100,Erst verbUnternehmen-0% USt,Einnahme,2017,IST,0.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-002,Gleichstellungsstelle,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44880000,Erträge aus Kostenerstattungen etc übr,Einnahme,2017,IST,2100.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,58, Aufwendungen aus internen Leistungsbeziehungen,58118000,Interne Verrechnung Personal,Ausgabe,2017,IST,566616.10
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,58, Aufwendungen aus internen Leistungsbeziehungen,58113000,FB-interene Verrechnungen (oOVH),Ausgabe,2017,IST,67485.92
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,58, Aufwendungen aus internen Leistungsbeziehungen,58116000,GB-externe Verrechnung,Ausgabe,2017,IST,11525.52
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,58, Aufwendungen aus internen Leistungsbeziehungen,58115000,GB-interne Verrechnung (oGB-OVH),Ausgabe,2017,IST,124476.59
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,58, Aufwendungen aus internen Leistungsbeziehungen,58112000,Fachbereichs-Overhead,Ausgabe,2017,IST,172718.33
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,50, Personalaufwendungen,50220000,Beiträge zu Versorgungskassen für tarifl,Ausgabe,2017,IST,23698.78
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,50, Personalaufwendungen,50111700,Jubiläumsaufwendungen Beamte,Ausgabe,2017,IST,1378.64
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,50, Personalaufwendungen,50111600,Rückstellungen für Urlaub/Überst-Beamte,Ausgabe,2017,IST,6629.56
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,50, Personalaufwendungen,50121100,Pauschale Lohnsteuer für tarifl Beschäf,Ausgabe,2017,IST,584.97
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,50, Personalaufwendungen,50321000,Sozialversicherung für tariflich Beschäf,Ausgabe,2017,IST,62051.72
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,50, Personalaufwendungen,50510000,Zuführungen zu Pensionsrückstellungen f,Ausgabe,2017,IST,462330.84
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,50, Personalaufwendungen,50111000,Beamtenbezüge,Ausgabe,2017,IST,889373.78
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,50, Personalaufwendungen,50121000,Vergütungen für tarifl Beschäftigte,Ausgabe,2017,IST,311445.35
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,50, Personalaufwendungen,50121600,Rückstellungen Urlaub/Übstst für tarifl,Ausgabe,2017,IST,2355.20
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,50, Personalaufwendungen,50121700,Jubiläumsaufwendungen tariflich Beschäftigte,Ausgabe,2017,IST,425.36
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,50, Personalaufwendungen,50610000,Zuführungen zur Beihilferückstellung für,Ausgabe,2017,IST,117821.82
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,50, Personalaufwendungen,50111500,Rückstellungen für Altersteilzeit-Beamte,Ausgabe,2017,IST,0.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,52, Aufwendungen für Sach- und Dienstleistungen,52360000,Erstattung lfd Verw-tätigk an öffSon,Ausgabe,2017,IST,19354.27
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,52, Aufwendungen für Sach- und Dienstleistungen,52555500,Unterhaltung IT,Ausgabe,2017,IST,0.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,52, Aufwendungen für Sach- und Dienstleistungen,52555700,Wartung IT,Ausgabe,2017,IST,4057.92
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,52, Aufwendungen für Sach- und Dienstleistungen,52380000,Erstattung lfd Verw-tätigk an übrige,Ausgabe,2017,IST,30158.50
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,52, Aufwendungen für Sach- und Dienstleistungen,52554000,Unterhd Betriebs- und Geschäftsausstat,Ausgabe,2017,IST,17.67
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,52, Aufwendungen für Sach- und Dienstleistungen,52819000,Sonstige Sachleistungen,Ausgabe,2017,IST,0.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,52, Aufwendungen für Sach- und Dienstleistungen,52513000,Kraftfahrzeugsteuer,Ausgabe,2017,IST,34101.40
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,52, Aufwendungen für Sach- und Dienstleistungen,52910000,Aufwendungen für sonstige Dienstleistung,Ausgabe,2017,IST,5403.10
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,52, Aufwendungen für Sach- und Dienstleistungen,52350000,Erstattung lfd Verw-tätigk an verbUn,Ausgabe,2017,IST,244099.38
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,51, Versorgungsaufwendungen,51410900,Inanspruchnahme Beihilfe-Rst für Versorgungsempf,Ausgabe,2017,IST,-44522.39
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,51, Versorgungsaufwendungen,51110900,Inanspruchnahme Pensions-Rst für Versorgungsempf,Ausgabe,2017,IST,-190510.82
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,57, Bilanzielle Abschreibung,57117000,AfA auf Betriebs- und Geschäftsausstattu,Ausgabe,2017,IST,243.23
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,57, Bilanzielle Abschreibung,57311000,Abschreibungen auf Ford wg Uneinbringl,Ausgabe,2017,IST,7.32
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,57, Bilanzielle Abschreibung,57111000,Abschreibungen auf immater Vermögensgeg,Ausgabe,2017,IST,249.40
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,57, Bilanzielle Abschreibung,57118000,AfA auf geringwertige Wirtschaftsgüter,Ausgabe,2017,IST,617.35
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,54, Sonstige ordentliche Aufwendungen,54412000,Sonstige Versicherungsbeiträge (oGebäud,Ausgabe,2017,IST,74298.32
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,54, Sonstige ordentliche Aufwendungen,54311000,Büromaterial,Ausgabe,2017,IST,1944.26
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,54, Sonstige ordentliche Aufwendungen,54312200,Zeitungen und Fachliteratur,Ausgabe,2017,IST,27492.59
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,54, Sonstige ordentliche Aufwendungen,54121000,Aus- und Fortbildung,Ausgabe,2017,IST,6020.40
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,54, Sonstige ordentliche Aufwendungen,54123000,Sonstige Dienstreisekosten,Ausgabe,2017,IST,1908.41
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,54, Sonstige ordentliche Aufwendungen,54122000,Wegstreckenentschädigung,Ausgabe,2017,IST,1168.70
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,54, Sonstige ordentliche Aufwendungen,54318100,Rechts- und Beratungskosten,Ausgabe,2017,IST,375533.92
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,54, Sonstige ordentliche Aufwendungen,54413000,Schadensfälle,Ausgabe,2017,IST,650875.50
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,54, Sonstige ordentliche Aufwendungen,54318200,Gerichts- und Prozesskosten,Ausgabe,2017,IST,60844.22
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,54, Sonstige ordentliche Aufwendungen,54492000,Sonstige Abschreibungen auf Forderungen,Ausgabe,2017,IST,0.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,54, Sonstige ordentliche Aufwendungen,54976000,Abgang ohne Erlös,Ausgabe,2017,IST,2.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,54, Sonstige ordentliche Aufwendungen,54491000,Zuführung in die EWB Forderungen,Ausgabe,2017,IST,0.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,54, Sonstige ordentliche Aufwendungen,54312100,Druck und Vervielfältigung,Ausgabe,2017,IST,302.83
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,54, Sonstige ordentliche Aufwendungen,54996100,Beiträge zWirtschaftsverb.Berufsvertr,Ausgabe,2017,IST,985.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,54, Sonstige ordentliche Aufwendungen,54317000,Gästebewirtung und Repräsentation,Ausgabe,2017,IST,357.70
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,54, Sonstige ordentliche Aufwendungen,54318300,Gutachten uä,Ausgabe,2017,IST,0.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44851100,Erst verbUnternehmen-0% USt,Einnahme,2017,IST,28553.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44860100,Erstsonst öffentl Sonderrechnungen-0%,Einnahme,2017,IST,76717.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44800000,Kostenerstattungen etc vom Bund,Einnahme,2017,IST,1890.61
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44880100,Erstübrige Bereiche-0% USt,Einnahme,2017,IST,266.87
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44840100,Erst sonstöffBereich-0% USt,Einnahme,2017,IST,1132163.44
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44852100,Erst Beteligungen-0% USt,Einnahme,2017,IST,5217.64
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44853100,Erst Sondervermögen-0% USt,Einnahme,2017,IST,0.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44870100,ErstprivUntern-0% USt,Einnahme,2017,IST,2298.31
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,45, Sonstige ordentliche Erträge,45619010,Sonstige Bußgelder,Einnahme,2017,IST,582.62
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,45, Sonstige ordentliche Erträge,45919000,Periodenfremde Erträge,Einnahme,2017,IST,150.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,45, Sonstige ordentliche Erträge,45910000,Andere sonstige ordentliche Erträge,Einnahme,2017,IST,53925.86
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,45, Sonstige ordentliche Erträge,45831000,Erträge aus der Auflösung von Wertberich,Einnahme,2017,IST,30.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,43, Öffentlich-Rechtliche Leistungsentgelte,43110000,Verwaltungsgebühren,Einnahme,2017,IST,935.60
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,41, Zuwendungen und allgemeine Umlagen,41410000,ZuwuZuschfür lfdZwecke vom Land,Einnahme,2017,IST,617.35
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,48, Erträge aus internen Leistungsbeziehungen,48116000,GB-externe Verrechnung,Einnahme,2017,IST,241295.23
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,48, Erträge aus internen Leistungsbeziehungen,48115000,GB-interne Verrechnung (oGB-OVH),Einnahme,2017,IST,60759.98
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,48, Erträge aus internen Leistungsbeziehungen,48113000,FB-interne Verrechnung (oOVH),Einnahme,2017,IST,67485.92
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,48, Erträge aus internen Leistungsbeziehungen,48112000,Fachbereichs-Overhead,Einnahme,2017,IST,172718.33
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-030,Recht,48, Erträge aus internen Leistungsbeziehungen,48111000,Verwaltungskostenbeiträge,Einnahme,2017,IST,97810.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,48, Erträge aus internen Leistungsbeziehungen,48115000,GB-interne Verrechnung (oGB-OVH),Einnahme,2017,IST,2677.86
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,48, Erträge aus internen Leistungsbeziehungen,48116000,GB-externe Verrechnung,Einnahme,2017,IST,0.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,48, Erträge aus internen Leistungsbeziehungen,48111000,Verwaltungskostenbeiträge,Einnahme,2017,IST,62250.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,50, Personalaufwendungen,50610000,Zuführungen zur Beihilferückstellung für,Ausgabe,2017,IST,13868.55
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,50, Personalaufwendungen,50121700,Jubiläumsaufwendungen tariflich Beschäftigte,Ausgabe,2017,IST,386.41
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,50, Personalaufwendungen,50111900,Inanspruchnahme Personal-Rückstellungen für Beamte,Ausgabe,2017,IST,-2633.07
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,50, Personalaufwendungen,50510000,Zuführungen zu Pensionsrückstellungen f,Ausgabe,2017,IST,54419.94
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,50, Personalaufwendungen,50111000,Beamtenbezüge,Ausgabe,2017,IST,106374.74
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,50, Personalaufwendungen,50220000,Beiträge zu Versorgungskassen für tarifl,Ausgabe,2017,IST,26575.40
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,50, Personalaufwendungen,50111700,Jubiläumsaufwendungen Beamte,Ausgabe,2017,IST,117.59
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,50, Personalaufwendungen,50321000,Sozialversicherung für tariflich Beschäf,Ausgabe,2017,IST,65998.91
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,50, Personalaufwendungen,50121100,Pauschale Lohnsteuer für tarifl Beschäf,Ausgabe,2017,IST,991.29
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,50, Personalaufwendungen,50121000,Vergütungen für tarifl Beschäftigte,Ausgabe,2017,IST,338371.55
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,50, Personalaufwendungen,50121900,Inanspruchnahme Personal-Rst für tariflich Besch,Ausgabe,2017,IST,-8652.53
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,51, Versorgungsaufwendungen,51410900,Inanspruchnahme Beihilfe-Rst für Versorgungsempf,Ausgabe,2017,IST,-5240.63
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,51, Versorgungsaufwendungen,51110900,Inanspruchnahme Pensions-Rst für Versorgungsempf,Ausgabe,2017,IST,-22424.61
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,54, Sonstige ordentliche Aufwendungen,54319000,Sonstige Geschäftsaufwendungen,Ausgabe,2017,IST,0.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,54, Sonstige ordentliche Aufwendungen,54311000,Büromaterial,Ausgabe,2017,IST,259.04
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,54, Sonstige ordentliche Aufwendungen,54123000,Sonstige Dienstreisekosten,Ausgabe,2017,IST,2891.47
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,54, Sonstige ordentliche Aufwendungen,54121000,Aus- und Fortbildung,Ausgabe,2017,IST,8242.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,54, Sonstige ordentliche Aufwendungen,54318100,Rechts- und Beratungskosten,Ausgabe,2017,IST,27386.87
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,54, Sonstige ordentliche Aufwendungen,54122000,Wegstreckenentschädigung,Ausgabe,2017,IST,612.28
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,54, Sonstige ordentliche Aufwendungen,54312200,Zeitungen und Fachliteratur,Ausgabe,2017,IST,6049.80
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,54, Sonstige ordentliche Aufwendungen,54220000,Mieten und Pachten,Ausgabe,2017,IST,0.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,58, Aufwendungen aus internen Leistungsbeziehungen,58118000,Interne Verrechnung Personal,Ausgabe,2017,IST,71598.43
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,58, Aufwendungen aus internen Leistungsbeziehungen,58111000,Verwaltungskostenbeiträge,Ausgabe,2017,IST,-1740.00
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,58, Aufwendungen aus internen Leistungsbeziehungen,58115000,GB-interne Verrechnung (oGB-OVH),Ausgabe,2017,IST,13450.07
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,57, Bilanzielle Abschreibung,57118000,AfA auf geringwertige Wirtschaftsgüter,Ausgabe,2017,IST,839.90
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,57, Bilanzielle Abschreibung,57117000,AfA auf Betriebs- und Geschäftsausstattu,Ausgabe,2017,IST,61.70
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,41, Zuwendungen und allgemeine Umlagen,41410000,ZuwuZuschfür lfdZwecke vom Land,Einnahme,2017,IST,839.90
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,52, Aufwendungen für Sach- und Dienstleistungen,52554000,Unterhd Betriebs- und Geschäftsausstat,Ausgabe,2017,IST,96.49
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44851100,Erst verbUnternehmen-0% USt,Einnahme,2017,IST,5766.94
3,Personal. Organisation. Recht. Bürgerservice und Feuerwehr,-003,Gesamtpersonalrat,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44853100,Erst Sondervermögen-0% USt,Einnahme,2017,IST,0.00
1,Oberbürgermeister,-001,Büro Oberbürgermeister,50, Personalaufwendungen,50111000,Beamtenbezüge,Ausgabe,2019,PLAN,1643190
1,Oberbürgermeister,-001,Büro Oberbürgermeister,50, Personalaufwendungen,50121700,Jubiläumsaufwendungen tariflich Beschäftigte,Ausgabe,2019,PLAN,0
1,Oberbürgermeister,-001,Büro Oberbürgermeister,50, Personalaufwendungen,50121000,Vergütungen für tarifl Beschäftigte,Ausgabe,2019,PLAN,1962760
1,Oberbürgermeister,-001,Büro Oberbürgermeister,50, Personalaufwendungen,50111700,Jubiläumsaufwendungen Beamte,Ausgabe,2019,PLAN,0
1,Oberbürgermeister,-001,Büro Oberbürgermeister,50, Personalaufwendungen,50121100,Pauschale Lohnsteuer für tarifl Beschäf,Ausgabe,2019,PLAN,3850
1,Oberbürgermeister,-001,Büro Oberbürgermeister,50, Personalaufwendungen,50321000,Sozialversicherung für tariflich Beschäf,Ausgabe,2019,PLAN,289880
1,Oberbürgermeister,-001,Büro Oberbürgermeister,50, Personalaufwendungen,50121900,Inanspruchnahme Personal-Rst für tariflich Besch,Ausgabe,2019,PLAN,0
1,Oberbürgermeister,-001,Büro Oberbürgermeister,50, Personalaufwendungen,50220000,Beiträge zu Versorgungskassen für tarifl,Ausgabe,2019,PLAN,119220
1,Oberbürgermeister,-001,Büro Oberbürgermeister,50, Personalaufwendungen,50510000,Zuführungen zu Pensionsrückstellungen f,Ausgabe,2019,PLAN,682300
1,Oberbürgermeister,-001,Büro Oberbürgermeister,50, Personalaufwendungen,50610000,Zuführungen zur Beihilferückstellung für,Ausgabe,2019,PLAN,159450
1,Oberbürgermeister,-001,Büro Oberbürgermeister,50, Personalaufwendungen,50121500,Rückstellungen Altersteilzeit für tarifl,Ausgabe,2019,PLAN,0
1,Oberbürgermeister,-001,Büro Oberbürgermeister,50, Personalaufwendungen,50111500,Rückstellungen für Altersteilzeit-Beamte,Ausgabe,2019,PLAN,0
1,Oberbürgermeister,-001,Büro Oberbürgermeister,50, Personalaufwendungen,50111600,Rückstellungen für Urlaub/Überst-Beamte,Ausgabe,2019,PLAN,0
1,Oberbürgermeister,-001,Büro Oberbürgermeister,50, Personalaufwendungen,50111900,Inanspruchnahme Personal-Rückstellungen für Beamte,Ausgabe,2019,PLAN,0
1,Oberbürgermeister,-001,Büro Oberbürgermeister,50, Personalaufwendungen,50121600,Rückstellungen Urlaub/Übstst für tarifl,Ausgabe,2019,PLAN,0
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54316200,Werbung und Öffentlichkeitsarbeit,Ausgabe,2019,PLAN,7500
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54123000,Sonstige Dienstreisekosten,Ausgabe,2019,PLAN,20000
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54290000,Sonstiges fd Inanspruchn v Rechten u,Ausgabe,2019,PLAN,7000
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54319000,Sonstige Geschäftsaufwendungen,Ausgabe,2019,PLAN,18500
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54121000,Aus- und Fortbildung,Ausgabe,2019,PLAN,7200
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54230000,Leasing,Ausgabe,2019,PLAN,5000
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54315100,Gebühren (zBRundfunkgebühren),Ausgabe,2019,PLAN,300
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54318200,Gerichts- und Prozesskosten,Ausgabe,2019,PLAN,1700
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54122000,Wegstreckenentschädigung,Ausgabe,2019,PLAN,19300
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54124000,Dienst-/Schutzkleidung.persAusrüstungsg,Ausgabe,2019,PLAN,1750
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54996100,Beiträge zWirtschaftsverb.Berufsvertr,Ausgabe,2019,PLAN,118
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54910000,Verfügungsmittel,Ausgabe,2019,PLAN,10000
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54412000,Sonstige Versicherungsbeiträge (oGebäud,Ausgabe,2019,PLAN,6400
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54311000,Büromaterial,Ausgabe,2019,PLAN,10500
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54996200,Sonstige Beiträge,Ausgabe,2019,PLAN,42640
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54920000,Fraktionszuwendungen,Ausgabe,2019,PLAN,155000
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54314000,Telefon,Ausgabe,2019,PLAN,1020
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54312100,Druck und Vervielfältigung,Ausgabe,2019,PLAN,12000
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54993100,Aufw für Rat. Ausschüsse. Beiräte. etc,Ausgabe,2019,PLAN,1020000
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54317000,Gästebewirtung und Repräsentation,Ausgabe,2019,PLAN,100300
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54999000,Sonstiges aus laufender Verwaltungstätig,Ausgabe,2019,PLAN,300000
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54312200,Zeitungen und Fachliteratur,Ausgabe,2019,PLAN,11345
1,Oberbürgermeister,-001,Büro Oberbürgermeister,54, Sonstige ordentliche Aufwendungen,54220000,Mieten und Pachten,Ausgabe,2019,PLAN,9500
1,Oberbürgermeister,-001,Büro Oberbürgermeister,57, Bilanzielle Abschreibung,57117000,AfA auf Betriebs- und Geschäftsausstattu,Ausgabe,2019,PLAN,30437
1,Oberbürgermeister,-001,Büro Oberbürgermeister,57, Bilanzielle Abschreibung,57115000,AfA -Maschinen und technische Anlagen,Ausgabe,2019,PLAN,95
