Titelnr.,Titel,Gruppen Nr,Gruppe,Einnahmen Ausgaben,Einzel Nr,Bezeichnung,Betrag,Jahr
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.459,"Beihilfen, Unterstützungen u.ä.",0.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.52,Verwaltungs- u. Zweckausstattung,1000.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.5202,GWG (0  - 410  Netto),1000.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.532,"Mieten für Maschinen, Fahrzeuge, Geräte",800.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.54,Gebäudebewirtschaftungskosten,2500.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.562,"Aus- und Fortbildung, Umschulung",8900.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.581,Lebensmittel,300.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.602,Kindergartenbedarf,6000.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.6321,Öffentlichkeitsarbeit,500.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.6322,EDV-Kosten an Dritte,400.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.64,Steuern und Versicherungen,200.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.65,Bürobedarf,1000.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.651,"Bücher, Zeitschriften u.ä.",1000.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.652,"Post-, Fernmeldegebühren",900.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.654,Dienstreisen,700.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.6589,Sonstige Geschäftsausgaben,300.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.679,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8830.1690),65400.0,2017
4,Soziale Sicherung,4647,Tageseinrichtung für Kinder (Kindergarten Kinderfarm),Ausgaben,0.6792,Innere Verrechnungen Personalkosten Kindertageseinrichtungen,30900.0,2017
4,Soziale Sicherung,4648,Kinderhaus am Abenteuerspielplatz (KinderArt),Einnahmen,0.1714,Zuweisungen für lfd. Zwecke: Kinder­garten (Personalkostenzuschuß),304000.0,2017
4,Soziale Sicherung,4648,Kinderhaus am Abenteuerspielplatz (KinderArt),Ausgaben,0.679,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8832.1690),94800.0,2017
4,Soziale Sicherung,4648,Kinderhaus am Abenteuerspielplatz (KinderArt),Ausgaben,0.6791,Innere Verrechnung Personalkosten Bauhof (7711.1691),100.0,2017
4,Soziale Sicherung,4648,Kinderhaus am Abenteuerspielplatz (KinderArt),Ausgaben,0.7008,Personalkostenzuschüsse nach BayKiBiG,576000.0,2017
4,Soziale Sicherung,4648,Kinderhaus am Abenteuerspielplatz (KinderArt),Ausgaben,0.7064,Zuschüsse für lfd. Zwecke - u.a. Defizitausgleich -,430000.0,2017
4,Soziale Sicherung,4648,Kinderhaus am Abenteuerspielplatz (KinderArt),Ausgaben,0.7099,"Zuschüsse f.lfd. Zwecke an sonstige Ver­bände, Vereine u.ä. sowie Einrichtungen",0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Einnahmen,0.1194,Gebühren und Entgelte für Kinderkrippen,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Einnahmen,0.1302,Sonstige Abgabe von Verpflegung -Essensgeld-,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Einnahmen,0.162,Erstattungen durch Gemeinden und Gemeindeverbände nach Art.18ff.BayKiBiG,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Einnahmen,0.1714,Zuweisungen für lfd. Zwecke: Kinder­garten (Personalkostenzuschuß),0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.414,Angestelltenvergütungen,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.416,Beschäftigungsentgelte und Freiwilligendienstleistende,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.434,"Beiträge zu Versorgungskassen ""Angestellte""",0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.444,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.459,"Beihilfen, Unterstützungen u.ä.",0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.52,Verwaltungs- u. Zweckausstattung,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.5202,GWG (0  - 410  Netto),0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.54,Gebäudebewirtschaftungskosten,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.562,"Aus- und Fortbildung, Umschulung",0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.581,Lebensmittel,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.5829,Sonstige Lebensmittel,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.602,Kindergartenbedarf,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.6321,Öffentlichkeitsarbeit,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.6322,EDV-Kosten an Dritte,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.64,Steuern und Versicherungen,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.65,Bürobedarf,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.651,"Bücher, Zeitschriften u.ä.",0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.652,"Post-, Fernmeldegebühren",0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.654,Dienstreisen,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.6589,Sonstige Geschäftsausgaben,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.679,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8870.1690) Innere Verrechnung,0.0,2017
4,Soziale Sicherung,4649,ehemals Kinderkrippe Die kleinen Löwen (Träger Gemeinde),Ausgaben,0.6791,Personalkosten Bauhof (7711.1691),0.0,2017
4,Soziale Sicherung,4650,Familieninsel Gilching e.V.,Ausgaben,0.64,Steuern und Versicherungen,200.0,2017
4,Soziale Sicherung,4650,Familieninsel Gilching e.V.,Ausgaben,0.679,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8819.1690),13000.0,2017
4,Soziale Sicherung,4650,Familieninsel Gilching e.V.,Ausgaben,0.709,Zuschuss für geringfügig Beschäftigte,5000.0,2017
4,Soziale Sicherung,4650,Familieninsel Gilching e.V.,Ausgaben,0.7099,"Zuschüsse f.lfd. Zwecke an sonstige Ver­bände, Vereine u.ä. sowie Einrichtungen",1500.0,2017
4,Soziale Sicherung,4653,Kinderhort der Diakonie,Einnahmen,0.1714,Zuweisungen für lfd. Zwecke: Kinder­garten (Personalkostenzuschuß),100000.0,2017
4,Soziale Sicherung,4653,Kinderhort der Diakonie,Ausgaben,0.679,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8837.1690),105600.0,2017
4,Soziale Sicherung,4653,Kinderhort der Diakonie,Ausgaben,0.6791,Innere Verrechnung Personalkosten Bauhof (7711.1691),100.0,2017
4,Soziale Sicherung,4653,Kinderhort der Diakonie,Ausgaben,0.7008,Personalkostenzuschüsse nach BayKiBiG,197000.0,2017
4,Soziale Sicherung,4653,Kinderhort der Diakonie,Ausgaben,0.7064,Zuschüsse für lfd. Zwecke -Defizitausgleich-,10000.0,2017
4,Soziale Sicherung,4681,Tageseinrichtungen für Kinder -BIV Kindergarten-,Einnahmen,0.1714,Zuweisungen für lfd. Zwecke: Kinder­garten (Personalkostenzuschuß),281000.0,2017
4,Soziale Sicherung,4681,Tageseinrichtungen für Kinder -BIV Kindergarten-,Ausgaben,0.679,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8823.1690),104400.0,2017
4,Soziale Sicherung,4681,Tageseinrichtungen für Kinder -BIV Kindergarten-,Ausgaben,0.7008,Personalkostenzuschüsse nach BayKiBiG,532500.0,2017
4,Soziale Sicherung,4681,Tageseinrichtungen für Kinder -BIV Kindergarten-,Ausgaben,0.7064,Zuschüsse für.lfd.Zwecke -Defizitausgleich-,128000.0,2017
4,Soziale Sicherung,4682,Tageseinrichtungen für Kinder -Evang. Kindergarten-+Hort,Einnahmen,0.1714,Zuweisungen für lfd. Zwecke: Kinder­garten (Personalkostenzuschuß),366000.0,2017
4,Soziale Sicherung,4682,Tageseinrichtungen für Kinder -Evang. Kindergarten-+Hort,Ausgaben,0.52,Verwaltungs- u. Zweckausstattung,0.0,2017
4,Soziale Sicherung,4682,Tageseinrichtungen für Kinder -Evang. Kindergarten-+Hort,Ausgaben,0.5202,GWG (0  = bis 410 ),0.0,2017
4,Soziale Sicherung,4682,Tageseinrichtungen für Kinder -Evang. Kindergarten-+Hort,Ausgaben,0.65,Bürobedarf,0.0,2017
4,Soziale Sicherung,4682,Tageseinrichtungen für Kinder -Evang. Kindergarten-+Hort,Ausgaben,0.679,"Innere Verrechnung unentgeltliche Objektnutzung (GL 8824, 8825.1690)",115000.0,2017
4,Soziale Sicherung,4682,Tageseinrichtungen für Kinder -Evang. Kindergarten-+Hort,Ausgaben,0.7008,Personalkostenzuschüsse nach BayKiBiG,688000.0,2017
4,Soziale Sicherung,4682,Tageseinrichtungen für Kinder -Evang. Kindergarten-+Hort,Ausgaben,0.7064,Zuschüsse für lfd. Zwecke  -Defizitausgleich-,208000.0,2017
4,Soziale Sicherung,4683,Tageseinrichtungen für Kinder -Denk mit-,Einnahmen,0.1714,Zuweisungen für lfd. Zwecke: Kinder­garten (Personalkostenzuschuß),245000.0,2017
4,Soziale Sicherung,4683,Tageseinrichtungen für Kinder -Denk mit-,Ausgaben,0.7008,Personalkostenzuschüsse nach BayKiBiG,476000.0,2017
4,Soziale Sicherung,4684,Tageseinrichtungen für Kinder -Fortschritt KiGa + Krippe,Einnahmen,0.1714,Zuweisungen für lfd. Zwecke: Kinder­garten (Personalkostenzuschuß),150000.0,2017
4,Soziale Sicherung,4684,Tageseinrichtungen für Kinder -Fortschritt KiGa + Krippe,Ausgaben,0.679,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8871.1690),63800.0,2017
4,Soziale Sicherung,4684,Tageseinrichtungen für Kinder -Fortschritt KiGa + Krippe,Ausgaben,0.7008,Personalkostenzuschüsse nach BayKiBiG,280500.0,2017
4,Soziale Sicherung,4684,Tageseinrichtungen für Kinder -Fortschritt KiGa + Krippe,Ausgaben,0.7064,Zuschüsse für lfd. Zwecke - Defizitausgleich -,55000.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Einnahmen,0.1194,Gebühren und Entgelte für Kinderkrippen und Kindergärten,210500.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Einnahmen,0.162,Erstattungen durch Gemeinden und Gemeindeverbände nach Art.18ff.BayKiBiG,0.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Einnahmen,0.171,Zuweisungen für lfd. Zwecke v. Land -Pflegesatz Integrationsgruppe-,0.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Einnahmen,0.1714,Zuweisungen für lfd. Zwecke: Kinderkrippe/-garten (Personalkostenzusch),270000.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.414,Angestelltenvergütungen,690000.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.416,Beschäftigungsentgelte und Freiwilligendienstleistende,3000.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.434,"Beiträge zu Versorgungskassen ""Angestellte""",58000.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.444,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",140000.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.459,"Beihilfen, Unterstützungen u.ä.",0.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.52,Verwaltungs- u. Zweckausstattung,2000.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.5202,GWG (0  - 410  Netto),2000.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.532,"Mieten für Maschinen, Fahrzeuge, Geräte",2800.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.54,Gebäudebewirtschaftungskosten,3600.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.562,"Aus- und Fortbildung, Umschulung",13400.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.581,Lebensmittel,1000.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.602,Kindergartenbedarf,6000.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.6321,Öffentlichkeitsarbeit,500.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.6322,EDV-Kosten an Dritte,400.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.64,Steuern und Versicherungen,100.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.65,Bürobedarf,1500.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.651,"Bücher, Zeitschriften u.ä.",1000.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.652,Post- und Fernmeldegebühren,1200.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.654,Dienstreisen,800.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.6589,Sonstige Geschäftsausgaben,500.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.679,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8835.1690),108700.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.6791,Innere Verrechnung Personalkosten Bauhof (7711.1691),100.0,2017
4,Soziale Sicherung,4685,Tageseinrichtung für Kinder - Haus für Kinder am Frauwiesenweg,Ausgaben,0.6792,Innere Verrechnungen Personalkosten Kindertageseinrichtungen,32100.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Einnahmen,0.1194,Gebühren und Entgelte für Kinderhorte,125000.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Einnahmen,0.162,Erstattungen durch Gemeinden und Gemeindeverbände nach Art.18ff.BayKiBiG,0.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Einnahmen,0.1714,Zuweisungen für lfd. Zwecke: Kinder­hort (Personalkostenzuschuß),150000.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.414,Angestelltenvergütungen,430000.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.416,Beschäftigungsentgelte und Freiwilligendienstleistende,3000.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.434,"Beiträge zu Versorgungskassen ""Angestellte""",37000.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.444,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",90000.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.459,"Beihilfen, Unterstützungen u.ä.",0.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.52,Verwaltungs- u. Zweckausstattung,1000.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.5202,GWG (0  - 410  Netto),1000.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.532,"Mieten für Maschinen, Fahrzeuge, Geräte",2800.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.54,Gebäudebewirtschaftungskosten,2000.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.562,"Aus- und Fortbildung, Umschulung",11000.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.581,Lebensmittel,500.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.5829,Sonstige Lebensmittel,500.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.602,Kinderhortbedarf,8000.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.6321,Öffentlichkeitsarbeit,1200.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.6322,EDV-Kosten an Dritte,400.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.64,Steuern und Versicherungen,100.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.65,Bürobedarf,700.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.651,"Bücher, Zeitschriften u.ä.",800.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.652,Post- und Fernmeldegebühren,1400.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.654,Dienstreisen,800.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.6589,Sonstige Geschäftsausgaben,200.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.679,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8836.1690),121200.0,2017
4,Soziale Sicherung,4686,Tageseinrichtung für Kinder - Kinderhort an der Arnoldus-GS,Ausgaben,0.6792,Innere Verrechnungen Personalkosten Kindertageseinrichtungen,40800.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Einnahmen,0.1194,Gebühren und Entgelte für Kinderhorte,31000.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Einnahmen,0.162,Erstattungen durch Gemeinden und Gemeindeverbände nach Art.18ff.BayKiBiG,0.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Einnahmen,0.171,Zuweisungen für lfd. Zwecke vom Land,6600.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Einnahmen,0.1714,Zuweisungen für lfd. Zwecke: Kinder­hort (Personalkostenzuschuß),0.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.414,Angestelltenvergütungen,161000.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.416,Beschäftigungsentgelte und Freiwilligendienstleistende,3000.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.434,"Beiträge zu Versorgungskassen ""Angestellte""",12000.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.444,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",30000.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.459,"Beihilfen, Unterstützungen u.ä.",0.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.52,Verwaltungs- u. Zweckausstattung,1000.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.5202,GWG (0  - 410  Netto),1000.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.54,Gebäudebewirtschaftungskosten,1000.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.562,"Aus- und Fortbildung, Umschulung",1000.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.581,Lebensmittel,0.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.5829,Sonstige Lebensmittel,0.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.602,Kindergartenbedarf,0.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.6321,Öffentlichkeitsarbeit,0.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.6322,EDV-Kosten an Dritte,400.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.64,Steuern und Versicherungen,0.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.65,Bürobedarf,100.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.651,"Bücher, Zeitschriften u.ä.",0.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.652,Post- und Fernmeldegebühren,1000.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.654,Dienstreisen,200.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.6589,Sonstige Geschäftsausgaben,500.0,2017
4,Soziale Sicherung,4687,Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -,Ausgaben,0.679,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8873.1690),35600.0,2017
4,Soziale Sicherung,4688,Tageseinrichtung für Kinder - BRK Kinderhaus -,Einnahmen,0.1714,Zuweisungen für lfd. Zwecke: Kinder­garten (Personalkostenzuschuß),211000.0,2017
4,Soziale Sicherung,4688,Tageseinrichtung für Kinder - BRK Kinderhaus -,Ausgaben,0.679,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8837.1690),95000.0,2017
4,Soziale Sicherung,4688,Tageseinrichtung für Kinder - BRK Kinderhaus -,Ausgaben,0.7008,Personalkostenzuschüsse nach BayKiBiG,412000.0,2017
4,Soziale Sicherung,4688,Tageseinrichtung für Kinder - BRK Kinderhaus -,Ausgaben,0.7064,Zuschüsse für lfd. Zwecke - Defizitausgleich -,45000.0,2017
4,Soziale Sicherung,4689,Tageseinrichtung für Kinder - MuKuNa,Einnahmen,0.1714,Zuweisungen für lfd. Zwecke: Kindergarten (Personalkostenzuschuß),30000.0,2017
