art_label,produktbereich_name,produktbereich_label,amount,time_year,produktgruppe_name,produktgruppe_label
Ertrag,5,Soziale Hilfen,129686575,2018,502,Kommunale Leistungen nach dem SGB II
Aufwand,5,Soziale Hilfen,392511133,2018,502,Kommunale Leistungen nach dem SGB II
Ertrag,5,Soziale Hilfen,15282735,2012,503,Weitere soziale Pflichtleistungen
Aufwand,5,Soziale Hilfen,46231465,2012,503,Weitere soziale Pflichtleistungen
Ertrag,5,Soziale Hilfen,16534764,2013,503,Weitere soziale Pflichtleistungen
Aufwand,5,Soziale Hilfen,46587448,2013,503,Weitere soziale Pflichtleistungen
Ertrag,5,Soziale Hilfen,16308204,2014,503,Weitere soziale Pflichtleistungen
Aufwand,5,Soziale Hilfen,47658865,2014,503,Weitere soziale Pflichtleistungen
Ertrag,5,Soziale Hilfen,19585943,2015,503,Weitere soziale Pflichtleistungen
Aufwand,5,Soziale Hilfen,71372332,2015,503,Weitere soziale Pflichtleistungen
Ertrag,5,Soziale Hilfen,19861843,2016,503,Weitere soziale Pflichtleistungen
Aufwand,5,Soziale Hilfen,74568952,2016,503,Weitere soziale Pflichtleistungen
Ertrag,5,Soziale Hilfen,20196643,2017,503,Weitere soziale Pflichtleistungen
Aufwand,5,Soziale Hilfen,76361868,2017,503,Weitere soziale Pflichtleistungen
Ertrag,5,Soziale Hilfen,20436643,2018,503,Weitere soziale Pflichtleistungen
Aufwand,5,Soziale Hilfen,78430945,2018,503,Weitere soziale Pflichtleistungen
Ertrag,5,Soziale Hilfen,115297,2012,504,Freiwillige Sozialleistungen und interkulturelle Hilfen
Aufwand,5,Soziale Hilfen,7334096,2012,504,Freiwillige Sozialleistungen und interkulturelle Hilfen
Ertrag,5,Soziale Hilfen,75400,2013,504,Freiwillige Sozialleistungen und interkulturelle Hilfen
Aufwand,5,Soziale Hilfen,8765563,2013,504,Freiwillige Sozialleistungen und interkulturelle Hilfen
Ertrag,5,Soziale Hilfen,75400,2014,504,Freiwillige Sozialleistungen und interkulturelle Hilfen
Aufwand,5,Soziale Hilfen,7428894,2014,504,Freiwillige Sozialleistungen und interkulturelle Hilfen
Ertrag,5,Soziale Hilfen,650099,2015,504,Freiwillige Sozialleistungen und interkulturelle Hilfen
Aufwand,5,Soziale Hilfen,8320362,2015,504,Freiwillige Sozialleistungen und interkulturelle Hilfen
Ertrag,5,Soziale Hilfen,650099,2016,504,Freiwillige Sozialleistungen und interkulturelle Hilfen
Aufwand,5,Soziale Hilfen,8412584,2016,504,Freiwillige Sozialleistungen und interkulturelle Hilfen
Ertrag,5,Soziale Hilfen,650099,2017,504,Freiwillige Sozialleistungen und interkulturelle Hilfen
Aufwand,5,Soziale Hilfen,8319673,2017,504,Freiwillige Sozialleistungen und interkulturelle Hilfen
Ertrag,5,Soziale Hilfen,650099,2018,504,Freiwillige Sozialleistungen und interkulturelle Hilfen
Aufwand,5,Soziale Hilfen,8415879,2018,504,Freiwillige Sozialleistungen und interkulturelle Hilfen
Ertrag,5,Soziale Hilfen,2804068,2012,505,Leistungen n. d. Schwerbehindertenrecht - SGB IX
Aufwand,5,Soziale Hilfen,4016630,2012,505,Leistungen n. d. Schwerbehindertenrecht - SGB IX
Ertrag,5,Soziale Hilfen,2700833,2013,505,Leistungen n. d. Schwerbehindertenrecht - SGB IX
Aufwand,5,Soziale Hilfen,3998529,2013,505,Leistungen n. d. Schwerbehindertenrecht - SGB IX
Ertrag,5,Soziale Hilfen,2700833,2014,505,Leistungen n. d. Schwerbehindertenrecht - SGB IX
Aufwand,5,Soziale Hilfen,4080559,2014,505,Leistungen n. d. Schwerbehindertenrecht - SGB IX
Ertrag,5,Soziale Hilfen,2702510,2015,505,Leistungen n. d. Schwerbehindertenrecht - SGB IX
Aufwand,5,Soziale Hilfen,3914307,2015,505,Leistungen n. d. Schwerbehindertenrecht - SGB IX
Ertrag,5,Soziale Hilfen,2702510,2016,505,Leistungen n. d. Schwerbehindertenrecht - SGB IX
Aufwand,5,Soziale Hilfen,3945686,2016,505,Leistungen n. d. Schwerbehindertenrecht - SGB IX
Ertrag,5,Soziale Hilfen,2702510,2017,505,Leistungen n. d. Schwerbehindertenrecht - SGB IX
Aufwand,5,Soziale Hilfen,3975225,2017,505,Leistungen n. d. Schwerbehindertenrecht - SGB IX
Ertrag,5,Soziale Hilfen,2702510,2018,505,Leistungen n. d. Schwerbehindertenrecht - SGB IX
Aufwand,5,Soziale Hilfen,3995710,2018,505,Leistungen n. d. Schwerbehindertenrecht - SGB IX
Ertrag,5,Soziale Hilfen,0,2012,506,Leistungen nach dem Lastenausgleichsgesetz
Aufwand,5,Soziale Hilfen,718100,2012,506,Leistungen nach dem Lastenausgleichsgesetz
Ertrag,5,Soziale Hilfen,0,2013,506,Leistungen nach dem Lastenausgleichsgesetz
Aufwand,5,Soziale Hilfen,0,2013,506,Leistungen nach dem Lastenausgleichsgesetz
Ertrag,5,Soziale Hilfen,0,2014,506,Leistungen nach dem Lastenausgleichsgesetz
Aufwand,5,Soziale Hilfen,0,2014,506,Leistungen nach dem Lastenausgleichsgesetz
Ertrag,5,Soziale Hilfen,0,2015,506,Leistungen nach dem Lastenausgleichsgesetz
Aufwand,5,Soziale Hilfen,0,2015,506,Leistungen nach dem Lastenausgleichsgesetz
Ertrag,5,Soziale Hilfen,0,2016,506,Leistungen nach dem Lastenausgleichsgesetz
Aufwand,5,Soziale Hilfen,0,2016,506,Leistungen nach dem Lastenausgleichsgesetz
Ertrag,5,Soziale Hilfen,0,2017,506,Leistungen nach dem Lastenausgleichsgesetz
Aufwand,5,Soziale Hilfen,0,2017,506,Leistungen nach dem Lastenausgleichsgesetz
Ertrag,5,Soziale Hilfen,0,2018,506,Leistungen nach dem Lastenausgleichsgesetz
Aufwand,5,Soziale Hilfen,0,2018,506,Leistungen nach dem Lastenausgleichsgesetz
Ertrag,5,Soziale Hilfen,3749304,2012,507,"Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren"
Aufwand,5,Soziale Hilfen,8998430,2012,507,"Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren"
Ertrag,5,Soziale Hilfen,2112622,2013,507,"Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren"
Aufwand,5,Soziale Hilfen,9663080,2013,507,"Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren"
Ertrag,5,Soziale Hilfen,2187913,2014,507,"Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren"
Aufwand,5,Soziale Hilfen,9133659,2014,507,"Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren"
Ertrag,5,Soziale Hilfen,2102335,2015,507,"Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren"
Aufwand,5,Soziale Hilfen,10882173,2015,507,"Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren"
Ertrag,5,Soziale Hilfen,2100297,2016,507,"Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren"
Aufwand,5,Soziale Hilfen,9658167,2016,507,"Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren"
Ertrag,5,Soziale Hilfen,2123049,2017,507,"Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren"
Aufwand,5,Soziale Hilfen,9207183,2017,507,"Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren"
Ertrag,5,Soziale Hilfen,2045809,2018,507,"Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren"
Aufwand,5,Soziale Hilfen,9170982,2018,507,"Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren"
Ertrag,5,Soziale Hilfen,14682026,2012,508,Leistungen für Bildung und Teilhabe
Aufwand,5,Soziale Hilfen,14963629,2012,508,Leistungen für Bildung und Teilhabe
Ertrag,5,Soziale Hilfen,21024524,2013,508,Leistungen für Bildung und Teilhabe
Aufwand,5,Soziale Hilfen,21627048,2013,508,Leistungen für Bildung und Teilhabe
Ertrag,5,Soziale Hilfen,20932296,2014,508,Leistungen für Bildung und Teilhabe
Aufwand,5,Soziale Hilfen,21582879,2014,508,Leistungen für Bildung und Teilhabe
Ertrag,5,Soziale Hilfen,14481728,2015,508,Leistungen für Bildung und Teilhabe
Aufwand,5,Soziale Hilfen,14876653,2015,508,Leistungen für Bildung und Teilhabe
Ertrag,5,Soziale Hilfen,14533753,2016,508,Leistungen für Bildung und Teilhabe
Aufwand,5,Soziale Hilfen,14923904,2016,508,Leistungen für Bildung und Teilhabe
Ertrag,5,Soziale Hilfen,14516746,2017,508,Leistungen für Bildung und Teilhabe
Aufwand,5,Soziale Hilfen,14969009,2017,508,Leistungen für Bildung und Teilhabe
Ertrag,5,Soziale Hilfen,14516746,2018,508,Leistungen für Bildung und Teilhabe
Aufwand,5,Soziale Hilfen,15015960,2018,508,Leistungen für Bildung und Teilhabe
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",16213021,2012,601,Kinder- und jugendpädagogische Einrichtung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",20454342,2012,601,Kinder- und jugendpädagogische Einrichtung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",16385438,2013,601,Kinder- und jugendpädagogische Einrichtung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",20066000,2013,601,Kinder- und jugendpädagogische Einrichtung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",16385438,2014,601,Kinder- und jugendpädagogische Einrichtung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",20232507,2014,601,Kinder- und jugendpädagogische Einrichtung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",15846973,2015,601,Kinder- und jugendpädagogische Einrichtung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",20941923,2015,601,Kinder- und jugendpädagogische Einrichtung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",15846973,2016,601,Kinder- und jugendpädagogische Einrichtung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",21257120,2016,601,Kinder- und jugendpädagogische Einrichtung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",15846973,2017,601,Kinder- und jugendpädagogische Einrichtung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",21579171,2017,601,Kinder- und jugendpädagogische Einrichtung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",15846973,2018,601,Kinder- und jugendpädagogische Einrichtung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",21908218,2018,601,Kinder- und jugendpädagogische Einrichtung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",693417,2012,602,Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",244421,2012,602,Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",575270,2013,602,Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",909522,2013,602,Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",575270,2014,602,Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",950155,2014,602,Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",432014,2015,602,Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",898401,2015,602,Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",432014,2016,602,Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",913071,2016,602,Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",432014,2017,602,Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",926768,2017,602,Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",432014,2018,602,Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",940707,2018,602,Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",200493897,2012,603,Kindertagesbetreuung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",350193932,2012,603,Kindertagesbetreuung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",202386034,2013,603,Kindertagesbetreuung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",382637916,2013,603,Kindertagesbetreuung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",216131361,2014,603,Kindertagesbetreuung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",400723389,2014,603,Kindertagesbetreuung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",263287121,2015,603,Kindertagesbetreuung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",477431142,2015,603,Kindertagesbetreuung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",281255188,2016,603,Kindertagesbetreuung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",505485899,2016,603,Kindertagesbetreuung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",291713487,2017,603,Kindertagesbetreuung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",523207190,2017,603,Kindertagesbetreuung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",294251821,2018,603,Kindertagesbetreuung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",530719632,2018,603,Kindertagesbetreuung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",10732999,2012,604,Kinder- und Jugendarbeit
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",35929278,2012,604,Kinder- und Jugendarbeit
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",10757993,2013,604,Kinder- und Jugendarbeit
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",37660262,2013,604,Kinder- und Jugendarbeit
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",2536593,2014,604,Kinder- und Jugendarbeit
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",32934209,2014,604,Kinder- und Jugendarbeit
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",3430558,2015,604,Kinder- und Jugendarbeit
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",39270053,2015,604,Kinder- und Jugendarbeit
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",3334566,2016,604,Kinder- und Jugendarbeit
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",39578860,2016,604,Kinder- und Jugendarbeit
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",3340166,2017,604,Kinder- und Jugendarbeit
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",39962795,2017,604,Kinder- und Jugendarbeit
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",3344366,2018,604,Kinder- und Jugendarbeit
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",40487301,2018,604,Kinder- und Jugendarbeit
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",417584,2012,605,familienbezogene Beratung und Behandlung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",4360521,2012,605,familienbezogene Beratung und Behandlung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",328500,2013,605,familienbezogene Beratung und Behandlung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",4269324,2013,605,familienbezogene Beratung und Behandlung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",328500,2014,605,familienbezogene Beratung und Behandlung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",4365603,2014,605,familienbezogene Beratung und Behandlung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",369446,2015,605,familienbezogene Beratung und Behandlung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",4815082,2015,605,familienbezogene Beratung und Behandlung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",369446,2016,605,familienbezogene Beratung und Behandlung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",4886938,2016,605,familienbezogene Beratung und Behandlung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",369446,2017,605,familienbezogene Beratung und Behandlung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",4968534,2017,605,familienbezogene Beratung und Behandlung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",369446,2018,605,familienbezogene Beratung und Behandlung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",5054960,2018,605,familienbezogene Beratung und Behandlung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",18439126,2012,606,Hilfe für junge Menschen und ihre Familien
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",201357903,2012,606,Hilfe für junge Menschen und ihre Familien
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",17853073,2013,606,Hilfe für junge Menschen und ihre Familien
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",210388998,2013,606,Hilfe für junge Menschen und ihre Familien
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",17274515,2014,606,Hilfe für junge Menschen und ihre Familien
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",214373138,2014,606,Hilfe für junge Menschen und ihre Familien
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",20039579,2015,606,Hilfe für junge Menschen und ihre Familien
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",222320915,2015,606,Hilfe für junge Menschen und ihre Familien
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",20057633,2016,606,Hilfe für junge Menschen und ihre Familien
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",228216145,2016,606,Hilfe für junge Menschen und ihre Familien
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",20757533,2017,606,Hilfe für junge Menschen und ihre Familien
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",235161771,2017,606,Hilfe für junge Menschen und ihre Familien
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",21487547,2018,606,Hilfe für junge Menschen und ihre Familien
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",242348328,2018,606,Hilfe für junge Menschen und ihre Familien
Ertrag,7,Gesundheitsdienste,4385519,2012,701,Gesundheitsdienste
Aufwand,7,Gesundheitsdienste,33190849,2012,701,Gesundheitsdienste
Ertrag,7,Gesundheitsdienste,4583678,2013,701,Gesundheitsdienste
Aufwand,7,Gesundheitsdienste,34984337,2013,701,Gesundheitsdienste
Ertrag,7,Gesundheitsdienste,4557428,2014,701,Gesundheitsdienste
Aufwand,7,Gesundheitsdienste,35452126,2014,701,Gesundheitsdienste
Ertrag,7,Gesundheitsdienste,4870600,2015,701,Gesundheitsdienste
Aufwand,7,Gesundheitsdienste,37026466,2015,701,Gesundheitsdienste
Ertrag,7,Gesundheitsdienste,4870600,2016,701,Gesundheitsdienste
Aufwand,7,Gesundheitsdienste,37399485,2016,701,Gesundheitsdienste
Ertrag,7,Gesundheitsdienste,4870600,2017,701,Gesundheitsdienste
Aufwand,7,Gesundheitsdienste,37774453,2017,701,Gesundheitsdienste
Ertrag,7,Gesundheitsdienste,4870600,2018,701,Gesundheitsdienste
Aufwand,7,Gesundheitsdienste,38157271,2018,701,Gesundheitsdienste
Ertrag,8,Sportförderung,3179223,2012,801,Sportförderung/Unterhaltung von Sportstätten
Aufwand,8,Sportförderung,26553520,2012,801,Sportförderung/Unterhaltung von Sportstätten
Ertrag,8,Sportförderung,3306244,2013,801,Sportförderung/Unterhaltung von Sportstätten
Aufwand,8,Sportförderung,30525113,2013,801,Sportförderung/Unterhaltung von Sportstätten
Ertrag,8,Sportförderung,2924283,2014,801,Sportförderung/Unterhaltung von Sportstätten
Aufwand,8,Sportförderung,30104001,2014,801,Sportförderung/Unterhaltung von Sportstätten
Ertrag,8,Sportförderung,2745811,2015,801,Sportförderung/Unterhaltung von Sportstätten
Aufwand,8,Sportförderung,29546913,2015,801,Sportförderung/Unterhaltung von Sportstätten
Ertrag,8,Sportförderung,2766242,2016,801,Sportförderung/Unterhaltung von Sportstätten
Aufwand,8,Sportförderung,30179153,2016,801,Sportförderung/Unterhaltung von Sportstätten
Ertrag,8,Sportförderung,2836242,2017,801,Sportförderung/Unterhaltung von Sportstätten
Aufwand,8,Sportförderung,31322251,2017,801,Sportförderung/Unterhaltung von Sportstätten
Ertrag,8,Sportförderung,2766242,2018,801,Sportförderung/Unterhaltung von Sportstätten
Aufwand,8,Sportförderung,31918966,2018,801,Sportförderung/Unterhaltung von Sportstätten
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",127021,2012,901,Stadtplanung
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",6139311,2012,901,Stadtplanung
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",70800,2013,901,Stadtplanung
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",8310414,2013,901,Stadtplanung
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",260800,2014,901,Stadtplanung
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",8278267,2014,901,Stadtplanung
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",28775,2015,901,Stadtplanung
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",9240919,2015,901,Stadtplanung
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",28775,2016,901,Stadtplanung
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",8645725,2016,901,Stadtplanung
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",28775,2017,901,Stadtplanung
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",8195121,2017,901,Stadtplanung
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",28775,2018,901,Stadtplanung
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",8334655,2018,901,Stadtplanung
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",1972384,2012,902,Stadtentwicklung
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",9394083,2012,902,Stadtentwicklung
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",8370343,2013,902,Stadtentwicklung
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",16987939,2013,902,Stadtentwicklung
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",4339293,2014,902,Stadtentwicklung
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",13808582,2014,902,Stadtentwicklung
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",51440337,2015,902,Stadtentwicklung
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",17486666,2015,902,Stadtentwicklung
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",46919368,2016,902,Stadtentwicklung
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",17231154,2016,902,Stadtentwicklung
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",44646579,2017,902,Stadtentwicklung
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",17263834,2017,902,Stadtentwicklung
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",44590967,2018,902,Stadtentwicklung
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",17355075,2018,902,Stadtentwicklung
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",2582890,2012,903,"Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung"
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",14968313,2012,903,"Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung"
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",2533827,2013,903,"Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung"
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",17503353,2013,903,"Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung"
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",2656527,2014,903,"Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung"
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",17500744,2014,903,"Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung"
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",2040930,2015,903,"Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung"
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",16563535,2015,903,"Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung"
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",2040930,2016,903,"Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung"
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",16915969,2016,903,"Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung"
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",2040930,2017,903,"Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung"
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",17213380,2017,903,"Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung"
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",2040930,2018,903,"Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung"
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",17531759,2018,903,"Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung"
Ertrag,10,Bauen und Wohnen,12125486,2012,1001,"Baugenehmigungen, Bauordnungsbehördliche Maßnahmen"
Aufwand,10,Bauen und Wohnen,11117697,2012,1001,"Baugenehmigungen, Bauordnungsbehördliche Maßnahmen"
Ertrag,10,Bauen und Wohnen,12543900,2013,1001,"Baugenehmigungen, Bauordnungsbehördliche Maßnahmen"
Aufwand,10,Bauen und Wohnen,12859875,2013,1001,"Baugenehmigungen, Bauordnungsbehördliche Maßnahmen"
Ertrag,10,Bauen und Wohnen,12533900,2014,1001,"Baugenehmigungen, Bauordnungsbehördliche Maßnahmen"
Aufwand,10,Bauen und Wohnen,13327060,2014,1001,"Baugenehmigungen, Bauordnungsbehördliche Maßnahmen"
Ertrag,10,Bauen und Wohnen,11412347,2015,1001,"Baugenehmigungen, Bauordnungsbehördliche Maßnahmen"
Aufwand,10,Bauen und Wohnen,13909283,2015,1001,"Baugenehmigungen, Bauordnungsbehördliche Maßnahmen"
Ertrag,10,Bauen und Wohnen,11412347,2016,1001,"Baugenehmigungen, Bauordnungsbehördliche Maßnahmen"
Aufwand,10,Bauen und Wohnen,14174154,2016,1001,"Baugenehmigungen, Bauordnungsbehördliche Maßnahmen"
Ertrag,10,Bauen und Wohnen,11412347,2017,1001,"Baugenehmigungen, Bauordnungsbehördliche Maßnahmen"
Aufwand,10,Bauen und Wohnen,14352639,2017,1001,"Baugenehmigungen, Bauordnungsbehördliche Maßnahmen"
Ertrag,10,Bauen und Wohnen,11412347,2018,1001,"Baugenehmigungen, Bauordnungsbehördliche Maßnahmen"
Aufwand,10,Bauen und Wohnen,14619859,2018,1001,"Baugenehmigungen, Bauordnungsbehördliche Maßnahmen"
Ertrag,10,Bauen und Wohnen,781329,2012,1002,Denkmalpflege
Aufwand,10,Bauen und Wohnen,4249257,2012,1002,Denkmalpflege
Ertrag,10,Bauen und Wohnen,757300,2013,1002,Denkmalpflege
